Time[ms], WallSen FL, WallSen L, WallSen R, WallSen FR, Machine V, Mot V L, Mot V R, Mot V LR, Machine Angular, Mot Angular, IMU Angular Z, Machine Angle, Mot Angle, IMU Angle, Mot Distance X, Mot Distance Y, IMU Global Angle, IMU V
943 ,3343 ,1464 ,2300 ,2910 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-3.841464 ,0.000000 ,-0.455217 ,1.112433 ,-0.464290 ,104.803322 ,-2.866037 ,310.508789
944 ,3343 ,1469 ,2302 ,2915 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,-4.878049 ,0.000000 ,-0.440532 ,1.107555 ,-0.465109 ,104.909935 ,-2.870915 ,307.589844
945 ,3341 ,1472 ,2305 ,2919 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-6.280488 ,0.000000 ,-0.440532 ,1.101274 ,-0.465992 ,105.024750 ,-2.877195 ,305.627930
946 ,3341 ,1476 ,2311 ,2924 ,120 ,114.818459 ,131.221100 ,123.019783 ,0.000000 ,-14.684404 ,-6.890244 ,0.000000 ,-0.455217 ,1.094384 ,-0.466970 ,105.147766 ,-2.884085 ,305.867188
947 ,3341 ,1480 ,2316 ,2930 ,120 ,98.415825 ,98.415825 ,98.415825 ,0.000000 ,0.000000 ,-5.670732 ,0.000000 ,-0.455217 ,1.088713 ,-0.467751 ,105.246185 ,-2.889756 ,306.584961
948 ,3340 ,1482 ,2320 ,2934 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,-4.085366 ,0.000000 ,-0.440532 ,1.084628 ,-0.468571 ,105.352798 ,-2.893842 ,310.460938
949 ,3341 ,1486 ,2326 ,2940 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-2.987805 ,0.000000 ,-0.440532 ,1.081640 ,-0.469454 ,105.467613 ,-2.896829 ,314.815430
950 ,3341 ,1488 ,2330 ,2942 ,120 ,98.415825 ,131.221100 ,114.818459 ,0.000000 ,-29.368809 ,-2.378049 ,0.000000 ,-0.469901 ,1.079262 ,-0.470396 ,105.582428 ,-2.899207 ,317.351562
951 ,3344 ,1493 ,2337 ,2948 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,-2.317073 ,0.000000 ,-0.455217 ,1.076945 ,-0.471243 ,105.689041 ,-2.901525 ,317.877930
952 ,3347 ,1498 ,2340 ,2952 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,-2.073171 ,0.000000 ,-0.440532 ,1.074872 ,-0.472062 ,105.795654 ,-2.903598 ,319.696289
953 ,3335 ,1490 ,2334 ,2944 ,120 ,98.415825 ,131.221100 ,114.818459 ,0.000000 ,-29.368809 ,-1.585366 ,0.000000 ,-0.469901 ,1.073286 ,-0.473004 ,105.910469 ,-2.905183 ,322.567383
954 ,3341 ,1505 ,2353 ,2958 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-1.463415 ,0.000000 ,-0.469901 ,1.071823 ,-0.473946 ,106.025284 ,-2.906646 ,321.945312
955 ,3343 ,1509 ,2353 ,2960 ,120 ,131.221100 ,98.415825 ,114.818459 ,0.000000 ,29.368809 ,-1.768293 ,0.000000 ,-0.440532 ,1.070055 ,-0.474829 ,106.140099 ,-2.908415 ,320.126953
956 ,3344 ,1515 ,2360 ,2966 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,-1.951220 ,0.000000 ,-0.455217 ,1.068103 ,-0.475676 ,106.246712 ,-2.910366 ,320.749023
957 ,3345 ,1518 ,2366 ,2968 ,120 ,114.818459 ,131.221100 ,123.019783 ,0.000000 ,-14.684404 ,-2.012195 ,0.000000 ,-0.469901 ,1.066091 ,-0.476685 ,106.369728 ,-2.912378 ,320.414062
958 ,3348 ,1522 ,2369 ,2970 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,-1.524390 ,0.000000 ,-0.455217 ,1.064567 ,-0.477532 ,106.476341 ,-2.913903 ,319.887695
959 ,3348 ,1526 ,2373 ,2977 ,120 ,98.415825 ,98.415825 ,98.415825 ,0.000000 ,0.000000 ,-1.219512 ,0.000000 ,-0.455217 ,1.063347 ,-0.478314 ,106.574753 ,-2.915122 ,321.179688
960 ,3347 ,1529 ,2378 ,2982 ,120 ,131.221100 ,131.221100 ,131.221100 ,0.000000 ,0.000000 ,-2.439024 ,0.000000 ,-0.455217 ,1.060908 ,-0.479356 ,106.705971 ,-2.917561 ,320.414062
961 ,3351 ,1534 ,2382 ,2983 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-3.353659 ,0.000000 ,-0.455217 ,1.057555 ,-0.480268 ,106.820786 ,-2.920915 ,317.351562
962 ,3350 ,1542 ,2386 ,2989 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-2.682927 ,0.000000 ,-0.455217 ,1.054872 ,-0.481181 ,106.935600 ,-2.923598 ,317.638672
963 ,3350 ,1544 ,2393 ,2992 ,120 ,98.415825 ,98.415825 ,98.415825 ,0.000000 ,0.000000 ,-3.475610 ,0.000000 ,-0.455217 ,1.051396 ,-0.481962 ,107.034012 ,-2.927073 ,318.117188
964 ,3351 ,1547 ,2399 ,2996 ,120 ,114.818459 ,131.221100 ,123.019783 ,0.000000 ,-14.684404 ,-4.268293 ,0.000000 ,-0.469901 ,1.047128 ,-0.482971 ,107.157028 ,-2.931342 ,317.877930
965 ,3349 ,1550 ,2401 ,3000 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,-4.573171 ,0.000000 ,-0.455217 ,1.042555 ,-0.483818 ,107.263641 ,-2.935915 ,318.069336
966 ,3349 ,1556 ,2408 ,3005 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-4.695122 ,0.000000 ,-0.455217 ,1.037860 ,-0.484731 ,107.378456 ,-2.940610 ,317.255859
967 ,3351 ,1559 ,2413 ,3009 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-3.719512 ,0.000000 ,-0.455217 ,1.034140 ,-0.485643 ,107.493271 ,-2.944329 ,317.638672
968 ,3350 ,1563 ,2417 ,3008 ,120 ,98.415825 ,98.415825 ,98.415825 ,0.000000 ,0.000000 ,-1.646341 ,0.000000 ,-0.455217 ,1.032494 ,-0.486425 ,107.591682 ,-2.945976 ,316.633789
969 ,3348 ,1568 ,2418 ,3015 ,120 ,114.818459 ,131.221100 ,123.019783 ,0.000000 ,-14.684404 ,0.060976 ,0.000000 ,-0.469901 ,1.032555 ,-0.487434 ,107.714699 ,-2.945915 ,317.064453
970 ,3349 ,1569 ,2425 ,3016 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,-0.609756 ,0.000000 ,-0.455217 ,1.031945 ,-0.488281 ,107.821312 ,-2.946525 ,317.734375
971 ,3351 ,1574 ,2427 ,3018 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-1.036585 ,0.000000 ,-0.455217 ,1.030908 ,-0.489193 ,107.936127 ,-2.947561 ,316.442383
972 ,3355 ,1580 ,2432 ,3026 ,120 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,-1.158537 ,0.000000 ,-0.469901 ,1.029750 ,-0.490067 ,108.042740 ,-2.948720 ,317.495117
973 ,3346 ,1581 ,2425 ,3024 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-1.036585 ,0.000000 ,-0.469901 ,1.028713 ,-0.491009 ,108.157555 ,-2.949756 ,319.935547
974 ,3352 ,1587 ,2443 ,3031 ,120 ,131.221100 ,114.818459 ,123.019783 ,0.000000 ,14.684404 ,-1.951220 ,0.000000 ,-0.455217 ,1.026762 ,-0.491986 ,108.280571 ,-2.951707 ,321.610352
975 ,3352 ,1589 ,2443 ,3035 ,120 ,98.415825 ,98.415825 ,98.415825 ,0.000000 ,0.000000 ,-3.231707 ,0.000000 ,-0.455217 ,1.023530 ,-0.492768 ,108.378983 ,-2.954939 ,323.811523
976 ,3354 ,1593 ,2449 ,3038 ,120 ,114.818459 ,131.221100 ,123.019783 ,0.000000 ,-14.684404 ,-3.170732 ,0.000000 ,-0.469901 ,1.020360 ,-0.493777 ,108.501999 ,-2.958110 ,326.251953
977 ,3354 ,1601 ,2453 ,3046 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-2.500000 ,0.000000 ,-0.469901 ,1.017860 ,-0.494719 ,108.616814 ,-2.960610 ,327.256836
978 ,3355 ,1603 ,2457 ,3047 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,-2.987805 ,0.000000 ,-0.455217 ,1.014872 ,-0.495566 ,108.723427 ,-2.963598 ,327.831055
979 ,3354 ,1608 ,2463 ,3050 ,120 ,98.415825 ,98.415825 ,98.415825 ,0.000000 ,0.000000 ,-5.243903 ,0.000000 ,-0.455217 ,1.009628 ,-0.496348 ,108.821846 ,-2.968842 ,326.251953
980 ,3353 ,1610 ,2466 ,3053 ,120 ,114.818459 ,131.221100 ,123.019783 ,0.000000 ,-14.684404 ,-5.243903 ,0.000000 ,-0.469901 ,1.004384 ,-0.497357 ,108.944855 ,-2.974086 ,326.443359
981 ,3357 ,1615 ,2471 ,3057 ,120 ,131.221100 ,131.221100 ,131.221100 ,0.000000 ,0.000000 ,-3.658537 ,0.000000 ,-0.469901 ,1.000725 ,-0.498433 ,109.076073 ,-2.977744 ,328.740234
982 ,3359 ,1619 ,2475 ,3063 ,120 ,98.415825 ,98.415825 ,98.415825 ,0.000000 ,0.000000 ,-2.317073 ,0.000000 ,-0.469901 ,0.998408 ,-0.499240 ,109.174484 ,-2.980061 ,330.367188
983 ,3358 ,1623 ,2478 ,3065 ,120 ,98.415825 ,98.415825 ,98.415825 ,0.000000 ,0.000000 ,-2.317073 ,0.000000 ,-0.469901 ,0.996091 ,-0.500047 ,109.272903 ,-2.982378 ,331.276367
984 ,3360 ,1629 ,2483 ,3069 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,-1.463415 ,0.000000 ,-0.469901 ,0.994628 ,-0.500989 ,109.387718 ,-2.983842 ,332.759766
985 ,3357 ,1634 ,2487 ,3074 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,0.731707 ,0.000000 ,-0.469901 ,0.995360 ,-0.501931 ,109.502525 ,-2.983110 ,337.018555
986 ,3357 ,1638 ,2492 ,3074 ,120 ,114.818459 ,131.221100 ,123.019783 ,0.000000 ,-14.684404 ,2.439024 ,0.000000 ,-0.484585 ,0.997799 ,-0.502971 ,109.625542 ,-2.980671 ,338.549805
987 ,3357 ,1643 ,2496 ,3076 ,120 ,98.415825 ,98.415825 ,98.415825 ,0.000000 ,0.000000 ,2.134146 ,0.000000 ,-0.484585 ,0.999933 ,-0.503803 ,109.723953 ,-2.978537 ,335.391602
988 ,3357 ,1650 ,2499 ,3080 ,120 ,114.818459 ,114.818459 ,114.818459 ,0.000000 ,0.000000 ,1.219512 ,0.000000 ,-0.484585 ,1.001152 ,-0.504774 ,109.838768 ,-2.977317 ,333.860352
989 ,3358 ,1653 ,2502 ,3079 ,120 ,114.818459 ,98.415825 ,106.617142 ,0.000000 ,14.684404 ,0.914634 ,0.000000 ,-0.469901 ,1.002067 ,-0.505649 ,109.945381 ,-2.976403 ,337.927734
990 ,3358 ,1655 ,2507 ,3081 ,120 ,114.818459 ,131.221100 ,123.019783 ,0.000000 ,-14.684404 ,1.158537 ,0.000000 ,-0.484585 ,1.003225 ,-0.506689 ,110.068398 ,-2.975244 ,338.645508
991 ,3361 ,1660 ,2511 ,3087 ,110 ,114.818459 ,131.221100 ,123.019783 ,0.000000 ,-14.684404 ,1.585366 ,0.000000 ,-0.499270 ,1.004811 ,-0.507761 ,110.191414 ,-2.973659 ,336.157227
992 ,3365 ,1669 ,2514 ,3095 ,100 ,98.415825 ,114.818459 ,106.617142 ,0.000000 ,-14.684404 ,1.524390 ,0.000000 ,-0.513954 ,1.006335 ,-0.508718 ,110.298027 ,-2.972134 ,335.917969
993 ,3360 ,1673 ,2512 ,3094 ,90 ,98.415825 ,98.415825 ,98.415825 ,0.000000 ,0.000000 ,-0.000000 ,0.000000 ,-0.513954 ,1.006335 ,-0.509600 ,110.396439 ,-2.972134 ,336.492188
994 ,3359 ,1680 ,2523 ,3096 ,80 ,98.415825 ,82.013184 ,90.214508 ,0.000000 ,14.684404 ,-1.951220 ,0.000000 ,-0.499270 ,1.004384 ,-0.510386 ,110.486649 ,-2.974086 ,334.051758
995 ,3362 ,1681 ,2526 ,3098 ,70 ,82.013184 ,98.415825 ,90.214508 ,0.000000 ,-14.684404 ,-2.500000 ,0.000000 ,-0.513954 ,1.001884 ,-0.511196 ,110.576859 ,-2.976585 ,329.170898
996 ,3364 ,1686 ,2530 ,3102 ,60 ,65.610550 ,65.610550 ,65.610550 ,0.000000 ,0.000000 ,-1.646341 ,0.000000 ,-0.513954 ,1.000238 ,-0.511784 ,110.642471 ,-2.978232 ,326.969727
997 ,3364 ,1692 ,2536 ,3107 ,50 ,49.207912 ,49.207912 ,49.207912 ,0.000000 ,0.000000 ,-1.280488 ,0.000000 ,-0.513954 ,0.998957 ,-0.512226 ,110.691673 ,-2.979512 ,325.773438
998 ,3364 ,1695 ,2537 ,3108 ,40 ,49.207912 ,65.610550 ,57.409229 ,0.000000 ,-14.684404 ,-1.951220 ,0.000000 ,-0.528639 ,0.997006 ,-0.512755 ,110.749084 ,-2.981463 ,325.629883
999 ,3366 ,1699 ,2542 ,3110 ,30 ,49.207912 ,49.207912 ,49.207912 ,0.000000 ,0.000000 ,-2.256098 ,0.000000 ,-0.528639 ,0.994750 ,-0.513209 ,110.798286 ,-2.983720 ,325.294922
1000 ,3367 ,1704 ,2548 ,3113 ,20 ,32.805275 ,16.402637 ,24.603956 ,0.000000 ,14.684404 ,-1.280488 ,0.000000 ,-0.513954 ,0.993469 ,-0.513430 ,110.822891 ,-2.985000 ,325.582031
1001 ,3368 ,1708 ,2549 ,3118 ,10 ,32.805275 ,32.805275 ,32.805275 ,0.000000 ,0.000000 ,-0.304878 ,0.000000 ,-0.513954 ,0.993164 ,-0.513724 ,110.855698 ,-2.985305 ,324.146484
1002 ,3371 ,1716 ,2555 ,3117 ,0 ,16.402637 ,49.207912 ,32.805275 ,0.000000 ,-29.368809 ,3.048780 ,0.000000 ,-0.543323 ,0.996213 ,-0.514035 ,110.888496 ,-2.982256 ,321.227539
1003 ,3370 ,1718 ,2551 ,3118 ,0 ,16.402637 ,49.207912 ,32.805275 ,0.000000 ,-29.368809 ,7.560976 ,0.000000 ,-0.572692 ,1.003774 ,-0.514363 ,110.921303 ,-2.974695 ,316.538086
1004 ,3370 ,1725 ,2556 ,3119 ,0 ,32.805275 ,16.402637 ,24.603956 ,0.000000 ,14.684404 ,14.695123 ,0.000000 ,-0.558007 ,1.018469 ,-0.514603 ,110.945908 ,-2.960000 ,321.562500
1005 ,3369 ,1731 ,2556 ,3120 ,0 ,32.805275 ,49.207912 ,41.006592 ,0.000000 ,-14.684404 ,17.621952 ,0.000000 ,-0.572692 ,1.036091 ,-0.515013 ,110.986908 ,-2.942378 ,321.418945
1006 ,3367 ,1732 ,2557 ,3118 ,0 ,49.207912 ,65.610550 ,57.409229 ,0.000000 ,-14.684404 ,16.524391 ,0.000000 ,-0.587376 ,1.052616 ,-0.515601 ,111.044319 ,-2.925854 ,313.284180
1007 ,3369 ,1737 ,2559 ,3119 ,0 ,49.207912 ,49.207912 ,49.207912 ,0.000000 ,0.000000 ,12.926829 ,0.000000 ,-0.587376 ,1.065542 ,-0.516106 ,111.093521 ,-2.912927 ,314.624023
1008 ,3369 ,1741 ,2563 ,3122 ,0 ,49.207912 ,16.402637 ,32.805275 ,0.000000 ,29.368809 ,9.695122 ,0.000000 ,-0.558007 ,1.075238 ,-0.516425 ,111.126328 ,-2.903232 ,316.920898
1009 ,3370 ,1744 ,2561 ,3123 ,0 ,65.610550 ,49.207912 ,57.409229 ,0.000000 ,14.684404 ,6.341464 ,0.000000 ,-0.543323 ,1.081579 ,-0.516970 ,111.183731 ,-2.896890 ,315.724609
1010 ,3369 ,1746 ,2564 ,3121 ,0 ,32.805275 ,32.805275 ,32.805275 ,0.000000 ,0.000000 ,3.292683 ,0.000000 ,-0.543323 ,1.084872 ,-0.517281 ,111.216537 ,-2.893598 ,311.322266
1011 ,3373 ,1745 ,2564 ,3125 ,0 ,49.207912 ,65.610550 ,57.409229 ,0.000000 ,-14.684404 ,0.853659 ,0.000000 ,-0.558007 ,1.085725 ,-0.517840 ,111.273941 ,-2.892744 ,308.738281
1012 ,3375 ,1756 ,2572 ,3130 ,0 ,49.207912 ,32.805275 ,41.006592 ,0.000000 ,14.684404 ,-1.341463 ,0.000000 ,-0.543323 ,1.084384 ,-0.518229 ,111.314949 ,-2.894085 ,306.345703
1013 ,3370 ,1751 ,2570 ,3126 ,0 ,49.207912 ,32.805275 ,41.006592 ,0.000000 ,14.684404 ,-3.902439 ,0.000000 ,-0.528639 ,1.080482 ,-0.518607 ,111.355949 ,-2.897988 ,303.043945
1014 ,3369 ,1750 ,2568 ,3123 ,0 ,16.402637 ,32.805275 ,24.603956 ,0.000000 ,-14.684404 ,-4.695122 ,0.000000 ,-0.543323 ,1.075786 ,-0.518840 ,111.380554 ,-2.902683 ,300.459961
1015 ,3367 ,1750 ,2570 ,3125 ,0 ,49.207912 ,32.805275 ,41.006592 ,0.000000 ,14.684404 ,-3.658537 ,0.000000 ,-0.528639 ,1.072128 ,-0.519219 ,111.421562 ,-2.906342 ,298.450195
1016 ,3370 ,1750 ,2572 ,3126 ,0 ,32.805275 ,16.402637 ,24.603956 ,0.000000 ,14.684404 ,-3.048780 ,0.000000 ,-0.513954 ,1.069079 ,-0.519439 ,111.446159 ,-2.909390 ,298.115234
1017 ,3370 ,1752 ,2571 ,3128 ,0 ,32.805275 ,32.805275 ,32.805275 ,0.000000 ,0.000000 ,-2.500000 ,0.000000 ,-0.513954 ,1.066579 ,-0.519734 ,111.478966 ,-2.911890 ,299.502930
1018 ,3370 ,1752 ,2573 ,3128 ,0 ,16.402637 ,16.402637 ,16.402637 ,0.000000 ,0.000000 ,-1.402439 ,0.000000 ,-0.513954 ,1.065177 ,-0.519881 ,111.495369 ,-2.913293 ,302.182617
1019 ,3372 ,1752 ,2572 ,3126 ,0 ,16.402637 ,32.805275 ,24.603956 ,0.000000 ,-14.684404 ,-0.182927 ,0.000000 ,-0.528639 ,1.064994 ,-0.520108 ,111.519974 ,-2.913476 ,307.876953
1020 ,3370 ,1752 ,2573 ,3125 ,0 ,16.402637 ,32.805275 ,24.603956 ,0.000000 ,-14.684404 ,0.182927 ,0.000000 ,-0.543323 ,1.065177 ,-0.520341 ,111.544571 ,-2.913293 ,314.001953
1021 ,3373 ,1752 ,2573 ,3126 ,0 ,16.402637 ,16.402637 ,16.402637 ,0.000000 ,0.000000 ,0.792683 ,0.000000 ,-0.543323 ,1.065969 ,-0.520497 ,111.560974 ,-2.912500 ,320.557617
1022 ,3376 ,1753 ,2572 ,3127 ,0 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,1.646341 ,0.000000 ,-0.543323 ,1.067616 ,-0.520497 ,111.560974 ,-2.910854 ,326.156250
1023 ,3372 ,1752 ,2573 ,3126 ,0 ,16.402637 ,0.000000 ,8.201319 ,0.000000 ,14.684404 ,2.317073 ,0.000000 ,-0.528639 ,1.069933 ,-0.520572 ,111.569176 ,-2.908537 ,331.419922

