Time[ms], WallSen FL, WallSen L, WallSen R, WallSen FR, Machine V, Mot V L, Mot V R, Mot V LR, Machine Angular, Mot Angular, IMU Angular Z, Machine Angle, Mot Angle, IMU Angle, Mot Distance X, Mot Distance Y, IMU Global Angle, IMU V
440 ,111 ,348 ,2691 ,222 ,0 ,147.623734 ,-180.429016 ,-16.402637 ,350.000000 ,293.688110 ,264.207336 ,0.000000 ,51.145786 ,47.382809 ,-0.347906 ,-0.940527 ,12.091160 ,-716.098633
441 ,109 ,339 ,2709 ,229 ,0 ,164.026367 ,-180.429016 ,-8.201319 ,350.000000 ,308.372498 ,263.109772 ,0.000000 ,51.454159 ,47.645920 ,-0.354320 ,-0.945637 ,12.354269 ,-713.658203
442 ,119 ,337 ,2736 ,240 ,0 ,147.623734 ,-164.026367 ,-8.201319 ,350.000000 ,279.003693 ,268.170746 ,0.000000 ,51.733162 ,47.914089 ,-0.360759 ,-0.950717 ,12.622440 ,-707.820312
443 ,118 ,328 ,2755 ,248 ,0 ,164.026367 ,-147.623734 ,8.201319 ,350.000000 ,279.003693 ,273.658539 ,0.000000 ,52.012165 ,48.187748 ,-0.354296 ,-0.945669 ,12.896099 ,-704.327148
444 ,116 ,323 ,2772 ,255 ,0 ,147.623734 ,-164.026367 ,-8.201319 ,350.000000 ,279.003693 ,278.719513 ,0.000000 ,52.291168 ,48.466465 ,-0.360784 ,-0.950685 ,13.174818 ,-705.236328
445 ,115 ,315 ,2789 ,262 ,0 ,131.221100 ,-164.026367 ,-16.402637 ,350.000000 ,264.319275 ,281.219513 ,0.000000 ,52.555489 ,48.747688 ,-0.373807 ,-0.960658 ,13.456038 ,-708.873047
446 ,116 ,306 ,2808 ,270 ,0 ,164.026367 ,-147.623734 ,8.201319 ,350.000000 ,279.003693 ,281.341461 ,0.000000 ,52.834492 ,49.029026 ,-0.367271 ,-0.955703 ,13.737379 ,-715.667969
447 ,118 ,300 ,2825 ,280 ,0 ,147.623734 ,-147.623734 ,0.000000 ,350.000000 ,264.319275 ,279.573181 ,0.000000 ,53.098812 ,49.308601 ,-0.367271 ,-0.955703 ,14.016953 ,-722.797852
448 ,119 ,292 ,2841 ,289 ,0 ,147.623734 ,-164.026367 ,-8.201319 ,350.000000 ,279.003693 ,276.646362 ,0.000000 ,53.377815 ,49.585247 ,-0.373853 ,-0.960596 ,14.293599 ,-729.497070
449 ,121 ,287 ,2859 ,296 ,0 ,164.026367 ,-180.429016 ,-8.201319 ,350.000000 ,308.372498 ,272.743896 ,0.000000 ,53.686188 ,49.857990 ,-0.380462 ,-0.965452 ,14.566342 ,-729.927734
450 ,119 ,279 ,2877 ,306 ,0 ,164.026367 ,-164.026367 ,0.000000 ,350.000000 ,293.688110 ,269.146362 ,0.000000 ,53.979874 ,50.127136 ,-0.380462 ,-0.965452 ,14.835489 ,-728.252930
451 ,124 ,275 ,2896 ,317 ,0 ,180.429016 ,-180.429016 ,0.000000 ,350.000000 ,323.056915 ,265.670746 ,0.000000 ,54.302933 ,50.392807 ,-0.380462 ,-0.965452 ,15.101160 ,-725.477539
452 ,122 ,270 ,2914 ,325 ,0 ,164.026367 ,-180.429016 ,-8.201319 ,350.000000 ,308.372498 ,262.500000 ,0.000000 ,54.611305 ,50.655308 ,-0.387148 ,-0.970202 ,15.363660 ,-723.563477
453 ,125 ,262 ,2930 ,334 ,0 ,164.026367 ,-180.429016 ,-8.201319 ,350.000000 ,308.372498 ,260.000000 ,0.000000 ,54.919678 ,50.915310 ,-0.393860 ,-0.974916 ,15.623660 ,-722.654297
454 ,125 ,254 ,2943 ,342 ,0 ,180.429016 ,-164.026367 ,8.201319 ,350.000000 ,308.372498 ,263.475616 ,0.000000 ,55.228050 ,51.178783 ,-0.387123 ,-0.970238 ,15.887136 ,-718.874023
455 ,129 ,250 ,2964 ,355 ,0 ,147.623734 ,-180.429016 ,-16.402637 ,350.000000 ,293.688110 ,269.451233 ,0.000000 ,55.521736 ,51.448235 ,-0.400644 ,-0.979524 ,16.156588 ,-717.294922
456 ,131 ,243 ,2980 ,367 ,0 ,147.623734 ,-164.026367 ,-8.201319 ,350.000000 ,279.003693 ,274.878052 ,0.000000 ,55.800739 ,51.723114 ,-0.407427 ,-0.984133 ,16.431465 ,-719.256836
457 ,135 ,240 ,2994 ,382 ,0 ,147.623734 ,-180.429016 ,-16.402637 ,350.000000 ,293.688110 ,279.146362 ,0.000000 ,56.094429 ,52.002258 ,-0.421041 ,-0.993283 ,16.710611 ,-722.080078
458 ,139 ,231 ,3009 ,399 ,0 ,147.623734 ,-147.623734 ,0.000000 ,350.000000 ,264.319275 ,282.134155 ,0.000000 ,56.358749 ,52.284393 ,-0.421041 ,-0.993283 ,16.992744 ,-725.286133
459 ,138 ,224 ,3026 ,409 ,0 ,164.026367 ,-147.623734 ,8.201319 ,350.000000 ,279.003693 ,283.048798 ,0.000000 ,56.637753 ,52.567444 ,-0.414191 ,-0.988773 ,17.275795 ,-728.922852
460 ,140 ,218 ,3040 ,423 ,0 ,147.623734 ,-164.026367 ,-8.201319 ,346.500000 ,279.003693 ,281.768311 ,0.000000 ,56.916756 ,52.849213 ,-0.421063 ,-0.993250 ,17.557562 ,-733.277344
461 ,144 ,221 ,3059 ,446 ,0 ,131.221100 ,-164.026367 ,-16.402637 ,343.000000 ,264.319275 ,279.024384 ,0.000000 ,57.181076 ,53.128235 ,-0.434847 ,-1.002140 ,17.836586 ,-734.569336
462 ,144 ,214 ,3068 ,459 ,0 ,164.026367 ,-164.026367 ,0.000000 ,339.500000 ,293.688110 ,276.097565 ,0.000000 ,57.474762 ,53.404335 ,-0.434847 ,-1.002140 ,18.112684 ,-734.760742
463 ,147 ,205 ,3080 ,474 ,0 ,164.026367 ,-147.623734 ,8.201319 ,336.000000 ,279.003693 ,271.951233 ,0.000000 ,57.753765 ,53.676285 ,-0.427911 ,-0.997764 ,18.384636 ,-734.904297
464 ,150 ,198 ,3093 ,489 ,0 ,164.026367 ,-164.026367 ,0.000000 ,332.500000 ,293.688110 ,267.256104 ,0.000000 ,58.047455 ,53.943539 ,-0.427911 ,-0.997764 ,18.651892 ,-732.033203
465 ,152 ,194 ,3102 ,507 ,0 ,147.623734 ,-180.429016 ,-16.402637 ,329.000000 ,293.688110 ,261.951233 ,0.000000 ,58.341145 ,54.205490 ,-0.441873 ,-1.006373 ,18.913843 ,-730.023438
466 ,154 ,190 ,3109 ,527 ,0 ,164.026367 ,-164.026367 ,0.000000 ,325.500000 ,293.688110 ,260.792694 ,0.000000 ,58.634830 ,54.466286 ,-0.441873 ,-1.006373 ,19.174635 ,-724.376953
467 ,156 ,186 ,3118 ,547 ,0 ,147.623734 ,-164.026367 ,-8.201319 ,322.000000 ,279.003693 ,261.036591 ,0.000000 ,58.913834 ,54.727322 ,-0.448896 ,-1.010607 ,19.435673 ,-723.324219
468 ,158 ,180 ,3127 ,566 ,0 ,147.623734 ,-180.429016 ,-16.402637 ,318.500000 ,293.688110 ,261.524384 ,0.000000 ,59.207523 ,54.988846 ,-0.462986 ,-1.019004 ,19.697197 ,-728.683594
469 ,162 ,174 ,3137 ,585 ,0 ,147.623734 ,-164.026367 ,-8.201319 ,315.000000 ,279.003693 ,261.646362 ,0.000000 ,59.486526 ,55.250492 ,-0.470052 ,-1.023169 ,19.958843 ,-731.411133
470 ,165 ,168 ,3147 ,606 ,0 ,164.026367 ,-147.623734 ,8.201319 ,311.500000 ,279.003693 ,261.951233 ,0.000000 ,59.765530 ,55.512444 ,-0.462966 ,-1.019039 ,20.220795 ,-733.229492
471 ,177 ,168 ,3158 ,633 ,0 ,147.623734 ,-147.623734 ,0.000000 ,308.000000 ,264.319275 ,262.743896 ,0.000000 ,60.029850 ,55.775188 ,-0.462966 ,-1.019039 ,20.483538 ,-734.138672
472 ,179 ,167 ,3164 ,657 ,0 ,114.818459 ,-147.623734 ,-16.402637 ,304.500000 ,234.950470 ,262.987823 ,0.000000 ,60.264801 ,56.038174 ,-0.477209 ,-1.027175 ,20.746527 ,-735.287109
473 ,181 ,158 ,3166 ,673 ,0 ,131.221100 ,-164.026367 ,-16.402637 ,301.000000 ,264.319275 ,262.256104 ,0.000000 ,60.529121 ,56.300430 ,-0.491489 ,-1.035244 ,21.008781 ,-733.277344
474 ,183 ,154 ,3174 ,691 ,0 ,147.623734 ,-131.221100 ,8.201319 ,297.500000 ,249.634888 ,259.634155 ,0.000000 ,60.778755 ,56.560066 ,-0.484332 ,-1.031241 ,21.268417 ,-732.081055
475 ,187 ,149 ,3178 ,705 ,0 ,164.026367 ,-131.221100 ,16.402637 ,294.000000 ,264.319275 ,255.609756 ,0.000000 ,61.043076 ,56.815674 ,-0.469980 ,-1.023299 ,21.524027 ,-731.937500
476 ,193 ,147 ,3184 ,721 ,0 ,131.221100 ,-131.221100 ,0.000000 ,290.500000 ,234.950470 ,251.097565 ,0.000000 ,61.278023 ,57.066772 ,-0.469980 ,-1.023299 ,21.775124 ,-731.841797
477 ,193 ,147 ,3184 ,721 ,0 ,131.221100 ,-164.026367 ,-16.402637 ,287.000000 ,264.319275 ,246.219513 ,0.000000 ,61.542343 ,57.312992 ,-0.484400 ,-1.031115 ,22.021343 ,-733.133789
478 ,198 ,143 ,3189 ,735 ,0 ,114.818459 ,-131.221100 ,-8.201319 ,283.500000 ,220.266068 ,242.621964 ,0.000000 ,61.762611 ,57.555614 ,-0.491626 ,-1.034995 ,22.263966 ,-731.889648
479 ,202 ,137 ,3194 ,746 ,0 ,147.623734 ,-131.221100 ,8.201319 ,280.000000 ,249.634888 ,240.487808 ,0.000000 ,62.012245 ,57.796101 ,-0.484384 ,-1.031147 ,22.504454 ,-731.124023
480 ,203 ,132 ,3198 ,755 ,0 ,131.221100 ,-131.221100 ,0.000000 ,276.500000 ,234.950470 ,238.353668 ,0.000000 ,62.247196 ,58.034454 ,-0.484384 ,-1.031147 ,22.742807 ,-731.076172
481 ,206 ,129 ,3205 ,762 ,0 ,114.818459 ,-147.623734 ,-16.402637 ,273.000000 ,234.950470 ,237.012207 ,0.000000 ,62.482147 ,58.271469 ,-0.498930 ,-1.038725 ,22.979818 ,-728.300781
482 ,213 ,124 ,3208 ,769 ,0 ,114.818459 ,-131.221100 ,-8.201319 ,269.500000 ,220.266068 ,235.426834 ,0.000000 ,62.702412 ,58.506893 ,-0.506218 ,-1.042486 ,23.215246 ,-725.668945
483 ,218 ,124 ,3211 ,776 ,0 ,131.221100 ,-131.221100 ,0.000000 ,266.000000 ,234.950470 ,233.109756 ,0.000000 ,62.937363 ,58.740005 ,-0.506218 ,-1.042486 ,23.448355 ,-723.372070
484 ,220 ,120 ,3214 ,783 ,0 ,114.818459 ,-98.415825 ,8.201319 ,262.500000 ,190.897263 ,229.878052 ,0.000000 ,63.128258 ,58.969883 ,-0.498903 ,-1.038779 ,23.678234 ,-723.850586
485 ,226 ,117 ,3219 ,786 ,0 ,114.818459 ,-131.221100 ,-8.201319 ,259.000000 ,220.266068 ,226.951218 ,0.000000 ,63.348526 ,59.196835 ,-0.506233 ,-1.042458 ,23.905186 ,-724.089844
486 ,230 ,115 ,3220 ,790 ,0 ,114.818459 ,-114.818459 ,0.000000 ,255.500000 ,205.581665 ,223.780487 ,0.000000 ,63.554108 ,59.420612 ,-0.506233 ,-1.042458 ,24.128965 ,-722.893555
487 ,235 ,111 ,3229 ,791 ,0 ,114.818459 ,-114.818459 ,0.000000 ,252.000000 ,205.581665 ,220.304886 ,0.000000 ,63.759689 ,59.640919 ,-0.506233 ,-1.042458 ,24.349270 ,-721.792969
488 ,240 ,111 ,3231 ,796 ,0 ,114.818459 ,-98.415825 ,8.201319 ,248.500000 ,190.897263 ,215.914642 ,0.000000 ,63.950584 ,59.856834 ,-0.498864 ,-1.038857 ,24.565186 ,-722.127930
489 ,244 ,107 ,3233 ,799 ,0 ,98.415825 ,-114.818459 ,-8.201319 ,245.000000 ,190.897263 ,211.463425 ,0.000000 ,64.141479 ,60.068298 ,-0.506245 ,-1.042434 ,24.776648 ,-722.462891
490 ,247 ,102 ,3240 ,803 ,0 ,114.818459 ,-131.221100 ,-8.201319 ,241.500000 ,220.266068 ,206.402451 ,0.000000 ,64.361748 ,60.274700 ,-0.513638 ,-1.045982 ,24.983051 ,-722.941406
491 ,253 ,103 ,3246 ,809 ,0 ,114.818459 ,-98.415825 ,8.201319 ,238.000000 ,190.897263 ,201.341461 ,0.000000 ,64.552650 ,60.476040 ,-0.506233 ,-1.042458 ,25.184393 ,-724.185547
492 ,256 ,103 ,3245 ,812 ,0 ,114.818459 ,-114.818459 ,0.000000 ,234.500000 ,205.581665 ,196.219513 ,0.000000 ,64.758232 ,60.672260 ,-0.506233 ,-1.042458 ,25.380611 ,-723.180664
493 ,262 ,98 ,3244 ,816 ,0 ,98.415825 ,-114.818459 ,-8.201319 ,231.000000 ,190.897263 ,192.378052 ,0.000000 ,64.949127 ,60.864639 ,-0.513663 ,-1.045931 ,25.572990 ,-722.797852
494 ,265 ,96 ,3249 ,821 ,0 ,82.013184 ,-131.221100 ,-24.603956 ,227.500000 ,190.897263 ,192.073181 ,0.000000 ,65.140022 ,61.056713 ,-0.535987 ,-1.056275 ,25.765062 ,-718.060547
495 ,271 ,95 ,3253 ,827 ,0 ,98.415825 ,-98.415825 ,0.000000 ,224.000000 ,176.212860 ,191.707321 ,0.000000 ,65.316238 ,61.248421 ,-0.535987 ,-1.056275 ,25.956770 ,-713.514648
496 ,273 ,93 ,3257 ,831 ,0 ,114.818459 ,-114.818459 ,0.000000 ,220.500000 ,205.581665 ,189.817078 ,0.000000 ,65.521820 ,61.438236 ,-0.535987 ,-1.056275 ,26.146587 ,-713.036133
497 ,276 ,90 ,3260 ,837 ,0 ,82.013184 ,-114.818459 ,-16.402637 ,217.000000 ,176.212860 ,186.585373 ,0.000000 ,65.698029 ,61.624821 ,-0.550936 ,-1.063025 ,26.333174 ,-714.232422
498 ,281 ,85 ,3262 ,842 ,0 ,82.013184 ,-114.818459 ,-16.402637 ,213.500000 ,176.212860 ,182.926834 ,0.000000 ,65.874245 ,61.807747 ,-0.565906 ,-1.069729 ,26.516100 ,-715.524414
499 ,283 ,83 ,3266 ,846 ,0 ,82.013184 ,-98.415825 ,-8.201319 ,210.000000 ,161.528458 ,179.085373 ,0.000000 ,66.035774 ,61.986835 ,-0.573400 ,-1.073061 ,26.695185 ,-717.151367
500 ,286 ,81 ,3270 ,849 ,0 ,82.013184 ,-98.415825 ,-8.201319 ,206.500000 ,161.528458 ,174.878052 ,0.000000 ,66.197304 ,62.161713 ,-0.580904 ,-1.076370 ,26.870064 ,-721.458008
501 ,291 ,86 ,3278 ,862 ,0 ,98.415825 ,-114.818459 ,-8.201319 ,203.000000 ,190.897263 ,170.060974 ,0.000000 ,66.388199 ,62.331772 ,-0.588419 ,-1.079655 ,27.040125 ,-722.558594
502 ,290 ,81 ,3276 ,866 ,0 ,82.013184 ,-98.415825 ,-8.201319 ,199.500000 ,161.528458 ,164.939026 ,0.000000 ,66.549728 ,62.496712 ,-0.595943 ,-1.082919 ,27.205063 ,-720.883789
503 ,295 ,76 ,3279 ,870 ,0 ,82.013184 ,-114.818459 ,-16.402637 ,196.000000 ,176.212860 ,160.365860 ,0.000000 ,66.725937 ,62.657078 ,-0.611010 ,-1.089400 ,27.365429 ,-717.438477
504 ,301 ,75 ,3281 ,878 ,0 ,82.013184 ,-114.818459 ,-16.402637 ,192.500000 ,176.212860 ,156.097565 ,0.000000 ,66.902153 ,62.813175 ,-0.626098 ,-1.095835 ,27.521526 ,-713.131836
505 ,303 ,73 ,3284 ,882 ,0 ,98.415825 ,-82.013184 ,8.201319 ,189.000000 ,161.528458 ,152.926834 ,0.000000 ,67.063683 ,62.966103 ,-0.618545 ,-1.092639 ,27.674454 ,-708.825195
506 ,308 ,72 ,3286 ,888 ,0 ,82.013184 ,-98.415825 ,-8.201319 ,185.500000 ,161.528458 ,150.548782 ,0.000000 ,67.225212 ,63.116650 ,-0.626107 ,-1.095814 ,27.825003 ,-705.092773
507 ,312 ,69 ,3292 ,896 ,0 ,65.610550 ,-98.415825 ,-16.402637 ,182.000000 ,146.844055 ,149.573181 ,0.000000 ,67.372055 ,63.266224 ,-0.641247 ,-1.102125 ,27.974575 ,-702.556641
508 ,315 ,67 ,3293 ,902 ,0 ,82.013184 ,-98.415825 ,-8.201319 ,178.500000 ,161.528458 ,149.024399 ,0.000000 ,67.533585 ,63.415249 ,-0.648826 ,-1.105259 ,28.123600 ,-701.025391
509 ,317 ,63 ,3297 ,907 ,0 ,82.013184 ,-82.013184 ,0.000000 ,175.000000 ,146.844055 ,147.865860 ,0.000000 ,67.680428 ,63.563114 ,-0.648826 ,-1.105259 ,28.271465 ,-701.360352
510 ,319 ,59 ,3301 ,911 ,0 ,82.013184 ,-82.013184 ,0.000000 ,171.500000 ,146.844055 ,145.609756 ,0.000000 ,67.827271 ,63.708725 ,-0.648826 ,-1.105259 ,28.417076 ,-704.040039
